id,name,difficulty,type,views,share_date
https://www.mountainproject.com/route/106526086/gothic-pillar,Gothic Pillar,5.6 YDS,"Trad, 50 ft (15 m)",613 total · 4/month,2009-08-24
https://www.mountainproject.com/route/107158299/dirty-corner,Dirty Corner,5.7+ YDS,"Trad, 50 ft (15 m)",744 total · 6/month,2011-06-01
https://www.mountainproject.com/route/114944384/airing-of-the-grievances-aka-festivus-for-the-rest-of-us,Airing of the Grievances (aka Festivus for the Rest of Us),5.10a YDS,"Sport, 80 ft (24 m)",379 total · 12/month,2018-08-09
https://www.mountainproject.com/route/114809888/magic-carpet-ride,Magic Carpet Ride,5.10a YDS,"Sport, 80 ft (24 m)",407 total · 12/month,2018-08-04
https://www.mountainproject.com/route/114809847/fiddler-on-the-roof,Fiddler on the Roof,5.10c YDS,"Sport, 80 ft (24 m)",441 total · 13/month,2018-08-04
https://www.mountainproject.com/route/119339865/sammys-first-steps,Sammy's First Steps,5.6 YDS,"Sport, 30 ft (9 m)",156 total · 19/month,2020-08-06
https://www.mountainproject.com/route/107751424/aarons-route,Aaron's Route,5.8 YDS,Sport,"1,354 total · 13/month",2012-08-16
https://www.mountainproject.com/route/107751434/nicoles-corner,Nicole's Corner,5.9+ YDS,Sport,"2,105 total · 20/month",2012-08-16
https://www.mountainproject.com/route/107751443/shadow-caster,Shadow Caster,5.10b/c YDS,Sport,"1,070 total · 10/month",2012-08-16
https://www.mountainproject.com/route/119339911/shadows-edge,Shadows Edge,5.11c YDS,Sport,111 total · 13/month,2020-08-06
https://www.mountainproject.com/route/119339952/into-the-light,Into the Light,5.10b YDS,Sport,184 total · 22/month,2020-08-06
https://www.mountainproject.com/route/106795507/e-z-rider,E-Z Rider,5.10a YDS,"Sport, 40 ft (12 m)","2,355 total · 18/month",2010-06-12
https://www.mountainproject.com/route/106783531/dennis-hopper-memorial-route,Dennis Hopper Memorial Route,5.7+ YDS PG13,"Trad, 75 ft (23 m)","1,102 total · 8/month",2010-06-01
https://www.mountainproject.com/route/106302424/in-descent,In Descent,5.9 YDS,"Sport, 70 ft (21 m)","2,372 total · 16/month",2008-11-14
https://www.mountainproject.com/route/110879639/stellas-groove,Stella's Groove,5.7 YDS,"Sport, 45 ft (14 m)","1,525 total · 22/month",2015-08-12
https://www.mountainproject.com/route/107751414/the-anvil,The Anvil,5.11a YDS,Sport,827 total · 8/month,2012-08-16
https://www.mountainproject.com/route/112086385/hammer-time,Hammer Time,5.12a YDS,"Sport, 50 ft (15 m)","1,055 total · 19/month",2016-08-21
https://www.mountainproject.com/route/106816568/fiyo,Fiyo,5.11+ YDS,"Sport, 60 ft (18 m)",953 total · 7/month,2010-07-04
https://www.mountainproject.com/route/115404949/up-in-smoke,Up In Smoke,5.11d YDS,"Sport, 60 ft (18 m)",432 total · 14/month,2018-10-09
https://www.mountainproject.com/route/107747285/still-smokin,Still Smokin,5.10d YDS,"Sport, 50 ft (15 m)",724 total · 7/month,2012-08-13
https://www.mountainproject.com/route/107747276/reignite,Reignite,5.11+ YDS,"Sport, 50 ft (15 m)","1,629 total · 15/month",2012-08-13
https://www.mountainproject.com/route/106487583/burnt,Burnt,5.11c YDS,"Sport, 60 ft (18 m)","2,093 total · 15/month",2009-07-13
https://www.mountainproject.com/route/107747253/toast,Toast,5.11d YDS,"Sport, 50 ft (15 m)","1,003 total · 10/month",2012-08-13
https://www.mountainproject.com/route/107747240/fire-walker,Fire Walker,5.11a YDS,"Sport, 50 ft (15 m)","1,619 total · 15/month",2012-08-13
https://www.mountainproject.com/route/107746557/the-egg,The Egg,5.11a YDS,"Sport, 50 ft (15 m)","1,060 total · 10/month",2012-08-12
https://www.mountainproject.com/route/107746569/prescribed-burn,Prescribed Burn,5.10b YDS,"Sport, 50 ft (15 m)","1,507 total · 14/month",2012-08-12
https://www.mountainproject.com/route/107746545/kindling,Kindling,5.10a YDS,"Sport, 50 ft (15 m)","1,130 total · 11/month",2012-08-12
https://www.mountainproject.com/route/107756050/fun-for-the-whole-family,Fun for the Whole Family,5.8+ YDS,"Sport, 40 ft (12 m)","1,970 total · 19/month",2012-08-19
https://www.mountainproject.com/route/107756105/it-takes-a-village-to-raise-a-route,It Takes a Village to Raise a Route,5.10b YDS,"Sport, 45 ft (14 m)","1,299 total · 12/month",2012-08-19
https://www.mountainproject.com/route/107756068/summer-solstice,Summer Solstice,5.11b YDS,"Sport, 50 ft (15 m)",867 total · 8/month,2012-08-19
https://www.mountainproject.com/route/107756014/fathers-day,Father's Day,5.11c/d YDS,"Sport, 50 ft (15 m)","1,085 total · 10/month",2012-08-19
https://www.mountainproject.com/route/106775947/family-man,Family Man,5.12a YDS,"Sport, 40 ft (12 m)","3,231 total · 24/month",2010-05-25
https://www.mountainproject.com/route/107755979/the-black-sheep,The Black Sheep,5.11 YDS,"Sport, 50 ft (15 m)",462 total · 4/month,2012-08-19
https://www.mountainproject.com/route/106107331/jam-time,Jam Time,5.10b YDS,"Trad, TR, 50 ft (15 m)","2,693 total · 17/month",2008-02-16
https://www.mountainproject.com/route/105872529/bobit,Bob..it,5.11c YDS,"Sport, 50 ft (15 m)",472 total · 3/month,2006-10-12
https://www.mountainproject.com/route/106107327/blind-faith,Blind Faith,5.10c YDS,"Sport, TR, 50 ft (15 m)",940 total · 6/month,2008-02-16
https://www.mountainproject.com/route/120174663/quesos-delight,Queso's Delight,5.12a YDS,"Trad, TR, 60 ft (18 m)",79 total · 25/month,2021-01-10
https://www.mountainproject.com/route/106108243/lava-flows,Lava Flows,5.11b YDS,"Sport, 65 ft (20 m)","1,534 total · 10/month",2008-02-18
https://www.mountainproject.com/route/106108242/open-season,Open Season,5.10 YDS,"Trad, TR, 60 ft (18 m)",930 total · 6/month,2008-02-18
https://www.mountainproject.com/route/120174698/cholla-backstep,Cholla Backstep,5.11 YDS R,"Trad, TR, 60 ft (18 m)",65 total · 21/month,2021-01-10
https://www.mountainproject.com/route/120174726/hageemoto,Hageemoto,5.11+ YDS,"Sport, TR, 60 ft (18 m)",95 total · 30/month,2021-01-10
https://www.mountainproject.com/route/117741843/toxic-socks,Toxic Socks,5.11+ YDS,"Sport, 70 ft (21 m)",327 total · 17/month,2019-09-14
https://www.mountainproject.com/route/106108294/special-ed,Special Ed,5.11+ YDS,"Sport, 70 ft (21 m)","1,937 total · 12/month",2008-02-18
https://www.mountainproject.com/route/105872495/drift-away,Drift Away,5.11a YDS,"Trad, Sport, 50 ft (15 m)",486 total · 3/month,2006-10-12
https://www.mountainproject.com/route/105868972/fun,Fun,5.7 YDS,"Sport, 50 ft (15 m)","2,011 total · 11/month",2006-10-04
https://www.mountainproject.com/route/106107319/games,Games,5.10+ YDS,"Sport, 50 ft (15 m)",798 total · 5/month,2008-02-16
https://www.mountainproject.com/route/107143350/one-for-the-book,One for the Book,5.9 YDS,"Trad, 50 ft (15 m)",972 total · 8/month,2011-05-19
https://www.mountainproject.com/route/105912745/back-to-the-creek,Back to the Creek,5.11a/b YDS,"Trad, Sport, 50 ft (15 m)",873 total · 5/month,2007-01-26
https://www.mountainproject.com/route/105913106/liquid-skin,Liquid Skin,5.12a YDS,"Trad, Sport, 50 ft (15 m)",536 total · 3/month,2007-01-27
https://www.mountainproject.com/route/105935229/connected,Connected,5.9 YDS,"Trad, 50 ft (15 m)","1,068 total · 6/month",2007-03-23
https://www.mountainproject.com/route/105930269/re-connected,Re-Connected,5.12- YDS,"Trad, Sport, 50 ft (15 m)",467 total · 3/month,2007-03-12
https://www.mountainproject.com/route/107143354/festival-sin-peliculas,Festival sin Peliculas,5.10+ YDS,"Trad, 50 ft (15 m)",774 total · 6/month,2011-05-19
https://www.mountainproject.com/route/106107341/twisted-feet,Twisted Feet,5.11a YDS,"Sport, 50 ft (15 m)","1,926 total · 12/month",2008-02-16
https://www.mountainproject.com/route/105926679/waiting-for-the-sun,Waiting for the Sun,5.11a YDS,"Sport, 40 ft (12 m)",480 total · 3/month,2007-03-04
https://www.mountainproject.com/route/106108223/docs-dangle,Doc's Dangle,5.10c YDS,"Sport, 50 ft (15 m)",979 total · 6/month,2008-02-18
https://www.mountainproject.com/route/106108254/somebody-loaned-me-a-bosch,Somebody Loaned Me a Bosch,5.10d YDS,"Sport, 50 ft (15 m)",527 total · 3/month,2008-02-18
https://www.mountainproject.com/route/105929399/nice,Nice,5.9+ YDS,"Trad, Sport, 40 ft (12 m)",552 total · 3/month,2007-03-10
https://www.mountainproject.com/route/106108229/either-or,Either Or,5.11a YDS,"Sport, 50 ft (15 m)",399 total · 2/month,2008-02-18
https://www.mountainproject.com/route/107749509/unnamed-58,Unnamed 5.8,5.8 YDS,"Trad, 50 ft (15 m)",769 total · 7/month,2012-08-14
https://www.mountainproject.com/route/107749495/fun-in-the-sun,Fun in the Sun,5.10a YDS,"Sport, 60 ft (18 m)","1,196 total · 11/month",2012-08-14
https://www.mountainproject.com/route/106108276/esmerelda,Esmerelda,5.11 YDS,"Sport, 70 ft (21 m)","1,998 total · 12/month",2008-02-18
https://www.mountainproject.com/route/105872499/leave-it-to-bob,Leave It To Bob,5.12a/b YDS,"Trad, Sport, 60 ft (18 m)",548 total · 3/month,2006-10-12
https://www.mountainproject.com/route/106306336/a-gorgeous-day,A Gorgeous Day,5.11 YDS,"Trad, 200 ft (61 m), 2 pitches",309 total · 2/month,2008-11-19
https://www.mountainproject.com/route/116511944/chimney-route,Chimney Route,5.8+ YDS,"Trad, 60 ft (18 m)",324 total · 12/month,2019-02-04
https://www.mountainproject.com/route/116511989/rope-a-dope,Rope a Dope,5.7 YDS,"Trad, 60 ft (18 m)",373 total · 14/month,2019-02-04
https://www.mountainproject.com/route/116512011/deception,Deception,5.8 YDS,"Trad, 60 ft (18 m)",313 total · 12/month,2019-02-04
https://www.mountainproject.com/route/116512023/trapeze,Trapeze,5.10a/b YDS,"Trad, 65 ft (20 m)",316 total · 12/month,2019-02-04
https://www.mountainproject.com/route/115399854/do-the-next-right-thing,Do the Next Right Thing,5.13a YDS,"Sport, 80 ft (24 m)",534 total · 17/month,2018-10-07
https://www.mountainproject.com/route/115399877/nice-guy-syndrome,Nice Guy Syndrome,5.12- YDS,"Sport, 80 ft (24 m)",558 total · 18/month,2018-10-07
https://www.mountainproject.com/route/107222010/bulges,Bulges,5.10b YDS,"Trad, 55 ft (17 m)","1,406 total · 12/month",2011-07-22
https://www.mountainproject.com/route/106138914/the-nose,The Nose,5.10d YDS,"Sport, 55 ft (17 m)",885 total · 6/month,2008-04-10
https://www.mountainproject.com/route/107222015/alberta,Alberta,5.10d YDS,"Sport, 55 ft (17 m)",906 total · 8/month,2011-07-22
https://www.mountainproject.com/route/106138910/route-66,Route 66,5.8 YDS PG13,"Trad, 55 ft (17 m)",912 total · 6/month,2008-04-10
https://www.mountainproject.com/route/105897149/easter-rising,Easter Rising,5.9+ YDS,"Sport, 65 ft (20 m)","1,335 total · 8/month",2006-12-13
https://www.mountainproject.com/route/116512061/houston-variation,Houston Variation,5.11 YDS PG13,"Trad, 55 ft (17 m)",292 total · 11/month,2019-02-04
https://www.mountainproject.com/route/106138921/the-houston-s,The Houston S,5.9 YDS,"Sport, 55 ft (17 m)","2,267 total · 14/month",2008-04-10
https://www.mountainproject.com/route/111673248/amazon,Amazon,5.8 YDS,"Trad, 55 ft (17 m)",530 total · 9/month,2016-03-06
https://www.mountainproject.com/route/105897269/from-aldo-to-abbey,From Aldo to Abbey,5.9 YDS,"Trad, Sport, 50 ft (15 m)",828 total · 5/month,2006-12-14
https://www.mountainproject.com/route/106652415/the-alchemist,The Alchemist,5.12a YDS,"Sport, 50 ft (15 m)",375 total · 3/month,2010-01-17
https://www.mountainproject.com/route/106652445/juaqs-crack,Juaq's Crack,5.9 YDS,"Trad, 50 ft (15 m)",314 total · 2/month,2010-01-17
https://www.mountainproject.com/route/106652425/tradtex,Tradtex,5.10 YDS,"Trad, 50 ft (15 m)",345 total · 3/month,2010-01-17
https://www.mountainproject.com/route/106651896/vortex,Vortex,5.11 YDS,"Sport, 50 ft (15 m)",412 total · 3/month,2010-01-16
https://www.mountainproject.com/route/111789195/longneck-bottle,Longneck Bottle,V2-3 YDS PG13,"Boulder, 25 ft (8 m)",447 total · 7/month,2016-04-18
https://www.mountainproject.com/route/108655567/shouldve-been-an-airplane,Should've been an Airplane,V6 YDS,"Boulder, 12 ft (4 m)","1,096 total · 13/month",2014-02-12
https://www.mountainproject.com/route/106140974/no-1-g,No. 1 G,5.7 YDS,"Sport, 30 ft (9 m)",742 total · 5/month,2008-04-14
https://www.mountainproject.com/route/108129623/sunburned,Sunburned,5.9 YDS,"Sport, TR, 60 ft (18 m)","1,559 total · 16/month",2013-05-06
https://www.mountainproject.com/route/105897173/the-prow,The Prow,5.11b YDS,"Sport, 60 ft (18 m)",700 total · 4/month,2006-12-13
https://www.mountainproject.com/route/106140985/stem-it-black,Stem It Black,5.9 YDS,"Trad, 30 ft (9 m)",422 total · 3/month,2008-04-14
https://www.mountainproject.com/route/105897184/pockets,Pockets,5.10- YDS,"Sport, 60 ft (18 m)","1,305 total · 7/month",2006-12-13
https://www.mountainproject.com/route/105897242/monkeywrenchin-momma,Monkeywrenchin' Momma,5.10b YDS,"Sport, 45 ft (14 m)",516 total · 3/month,2006-12-14
https://www.mountainproject.com/route/106140992/piton-crack,Piton Crack,5.10d YDS,"Trad, 30 ft (9 m)",514 total · 3/month,2008-04-14
https://www.mountainproject.com/route/106140997/augustins-flake,Augustin's Flake,5.8 YDS,"Trad, 30 ft (9 m)",512 total · 3/month,2008-04-14
https://www.mountainproject.com/route/105897251/popays-revolt,Po'Pay's Revolt,5.10+ YDS,"Sport, 40 ft (12 m)","1,066 total · 6/month",2006-12-14
https://www.mountainproject.com/route/106141003/forests-face,Forest's Face,5.6 YDS,"Trad, 30 ft (9 m)",574 total · 4/month,2008-04-14
https://www.mountainproject.com/route/106141015/cactus-karma,Cactus Karma,5.8 YDS,"Trad, 30 ft (9 m)",560 total · 4/month,2008-04-14
https://www.mountainproject.com/route/107222029/false-consciousness,False Consciousness,5.12- YDS,"Sport, 70 ft (21 m)",422 total · 4/month,2011-07-22
https://www.mountainproject.com/route/106652377/swallow-your-karma,Swallow Your Karma,5.12 YDS,"Sport, 70 ft (21 m)",351 total · 3/month,2010-01-17
https://www.mountainproject.com/route/107222036/put-in-pump,Put In Pump,5.11c YDS,"Sport, 70 ft (21 m)",416 total · 4/month,2011-07-22
https://www.mountainproject.com/route/106140957/unnamed-face-right-of-put-in-pump,Unnamed Face Right of Put In Pump,5.10d YDS,"Sport, 70 ft (21 m)",366 total · 2/month,2008-04-14
https://www.mountainproject.com/route/106140941/auroras-diving-board,Aurora's Diving Board,5.7 YDS PG13,"Trad, 70 ft (21 m)",398 total · 3/month,2008-04-14
https://www.mountainproject.com/route/107222051/shake-n-bake,Shake-n-Bake,5.12- YDS,"Sport, 70 ft (21 m)",527 total · 4/month,2011-07-22
https://www.mountainproject.com/route/106140933/black-book,Black Book,5.9 YDS,"Trad, 70 ft (21 m)",519 total · 3/month,2008-04-14
https://www.mountainproject.com/route/114535663/lifes-just-bitchn,Life's Just Bitchn',5.12 YDS,"Sport, 100 ft (30 m)",367 total · 11/month,2018-06-29
https://www.mountainproject.com/route/111678822/sunshine,Sunshine,5.11c YDS,"Sport, 90 ft (27 m)",647 total · 10/month,2016-03-07
https://www.mountainproject.com/route/114535561/solar-power,Solar Power,5.12 YDS,"Sport, 100 ft (30 m)",336 total · 10/month,2018-06-29
https://www.mountainproject.com/route/111678814/thermal-mass,Thermal Mass,5.12- YDS,"Sport, 90 ft (27 m)",514 total · 8/month,2016-03-07
https://www.mountainproject.com/route/111674207/sun-salute,Sun Salute,5.11a YDS,"Sport, 90 ft (27 m)",553 total · 9/month,2016-03-06
https://www.mountainproject.com/route/106652356/guano-quemado,Guano Quemado,5.10b/c YDS,"Trad, 100 ft (30 m)",624 total · 5/month,2010-01-17
https://www.mountainproject.com/route/120180064/squatters-rights,Squatter's Rights,5.10- YDS,"Sport, 100 ft (30 m)",104 total · 34/month,2021-01-11
https://www.mountainproject.com/route/120180089/onsight-rights,Onsight Rights,5.10+ YDS,"Sport, 100 ft (30 m)",91 total · 29/month,2021-01-11
https://www.mountainproject.com/route/120180103/right-again,Right Again,5.10 YDS,"Sport, 100 ft (30 m)",86 total · 28/month,2021-01-11
https://www.mountainproject.com/route/120180128/creek-feet,Creek Feet,5.11 YDS,"Trad, 100 ft (30 m)",86 total · 28/month,2021-01-11
https://www.mountainproject.com/route/106492956/este-es,Este Es,5.10c YDS,"Sport, 40 ft (12 m)",352 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106492920/cherry-popper,Cherry Popper,5.5 YDS,"Trad, 40 ft (12 m)",373 total · 3/month,2009-07-19
https://www.mountainproject.com/route/106492961/freds-friendly-face,Fred's Friendly Face,5.4 YDS,"Sport, 40 ft (12 m)",618 total · 4/month,2009-07-19
https://www.mountainproject.com/route/106492946/that-mustache-is-pure-sex,That Mustache Is Pure Sex,5.4 YDS,"Trad, 40 ft (12 m)",704 total · 5/month,2009-07-19
https://www.mountainproject.com/route/106492968/the-witch,The Witch,5.6 YDS R,"Trad, 40 ft (12 m)",329 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106492976/the-ditch,The Ditch,5.6 YDS,"Sport, 40 ft (12 m)",558 total · 4/month,2009-07-19
https://www.mountainproject.com/route/106492984/reach-for-the-sky,Reach for the Sky,5.10a YDS,"Sport, 35 ft (11 m)",320 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106492994/road-block,Road Block,5.11a YDS,"Sport, 50 ft (15 m)",416 total · 3/month,2009-07-19
https://www.mountainproject.com/route/106492998/spinal-tap,Spinal Tap,5.8 YDS,"Sport, 40 ft (12 m)",333 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106493007/block-head,Block Head,5.9 YDS,"Sport, 40 ft (12 m)",508 total · 4/month,2009-07-19
https://www.mountainproject.com/route/106493013/jugarama-3,Jugarama 3,5.8 YDS,"Sport, 40 ft (12 m)",352 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106493019/jugarama-2,Jugarama 2,5.9+ YDS,"Sport, 40 ft (12 m)",335 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106493023/jugarama-1,Jugarama 1,5.9+ YDS,"Sport, 40 ft (12 m)",341 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106493028/stiff-upper-lip,Stiff Upper Lip,5.10 YDS,"Sport, 40 ft (12 m)",432 total · 3/month,2009-07-19
https://www.mountainproject.com/route/106493032/head-um-up,Head Um Up,5.9 YDS,"Sport, 40 ft (12 m)",374 total · 3/month,2009-07-19
https://www.mountainproject.com/route/106493036/move-um-out,Move Um Out,5.10 YDS,"Sport, 40 ft (12 m)",303 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106492935/the-abortion,The Abortion,5.5 YDS,"Trad, 40 ft (12 m)",384 total · 3/month,2009-07-19
https://www.mountainproject.com/route/106493040/raw-hide,Raw Hide,5.7 YDS,"Sport, 40 ft (12 m)",351 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106431805/muff-diver,Muff Diver,5.7+ YDS V-easy YDS,"Boulder, 24 ft (7 m)",963 total · 7/month,2009-05-14
https://www.mountainproject.com/route/106379107/butterscotch-tr,Butterscotch TR,5.12 YDS,"TR, 60 ft (18 m)",492 total · 3/month,2009-03-17
https://www.mountainproject.com/route/106372021/butterscotch-corner,Butterscotch Corner,5.8 YDS,"Trad, 80 ft (24 m)",760 total · 5/month,2009-03-08
https://www.mountainproject.com/route/106303634/blood-diamond,Blood Diamond,5.9+ YDS,"Trad, 70 ft (21 m)",879 total · 6/month,2008-11-16
https://www.mountainproject.com/route/106372028/diamond-toprope,Diamond Toprope,5.11- YDS,"TR, 80 ft (24 m)",452 total · 3/month,2009-03-08
https://www.mountainproject.com/route/106372001/black-diamond,Black Diamond,5.8 YDS,"Trad, 80 ft (24 m)",700 total · 5/month,2009-03-08
https://www.mountainproject.com/route/106372011/miner-threat,Miner Threat,5.11c YDS,"Sport, 50 ft (15 m)",527 total · 4/month,2009-03-08
https://www.mountainproject.com/route/106371983/jawbone,Jawbone,5.9- YDS,"Trad, 50 ft (15 m)",831 total · 6/month,2009-03-08
https://www.mountainproject.com/route/106371972/angle-of-repose,Angle of Repose,5.8 YDS,"Trad, 50 ft (15 m)",447 total · 3/month,2009-03-08
https://www.mountainproject.com/route/106305450/mother,Mother,5.10c YDS,"Sport, 50 ft (15 m)",623 total · 4/month,2008-11-18
https://www.mountainproject.com/route/106463073/lode,Lode,5.11 YDS,"Sport, 100 ft (30 m)",560 total · 4/month,2009-06-16
https://www.mountainproject.com/route/106371956/barney-rubble,Barney Rubble,5.11 YDS,"Sport, 40 ft (12 m)",436 total · 3/month,2009-03-08
https://www.mountainproject.com/route/106371945/mr-slate,Mr. Slate,5.11- YDS,"Sport, 40 ft (12 m)",664 total · 5/month,2009-03-08
https://www.mountainproject.com/route/106306237/use-your-words,Use Your Words,5.10b YDS,"Sport, 35 ft (11 m)",582 total · 4/month,2008-11-19
https://www.mountainproject.com/route/106305404/tailings-pile,Tailings Pile,5.10- YDS,"Trad, 50 ft (15 m)",470 total · 3/month,2008-11-18
https://www.mountainproject.com/route/106305418/miner-league,Miner League,5.10b YDS,"Sport, 50 ft (15 m)",672 total · 4/month,2008-11-18
https://www.mountainproject.com/route/106379087/projecttoprope,Project/Toprope,5.10 YDS,"TR, 40 ft (12 m)",458 total · 3/month,2009-03-17
https://www.mountainproject.com/route/106379076/unknown-26,Unknown (26),5.6 YDS,"Trad, 30 ft (9 m)",544 total · 4/month,2009-03-17
https://www.mountainproject.com/route/106306225/dirty-low-down,Dirty Low Down,5.9+ YDS,"Trad, 40 ft (12 m)",424 total · 3/month,2008-11-19
https://www.mountainproject.com/route/106305537/core-sample,Core Sample,5.12- YDS,"Sport, 50 ft (15 m)",640 total · 4/month,2008-11-18
https://www.mountainproject.com/route/106305526/hippie-joes-face,Hippie Joe's Face,5.11 YDS,"Sport, 60 ft (18 m)",475 total · 3/month,2008-11-18
https://www.mountainproject.com/route/106303551/hippie-crack,Hippie Crack,5.10- YDS,"Trad, 65 ft (20 m)",891 total · 6/month,2008-11-16
https://www.mountainproject.com/route/106306212/crack-of-five,Crack of Five,5.7 YDS,"Trad, 50 ft (15 m)",534 total · 4/month,2008-11-19
https://www.mountainproject.com/route/106306205/gold-pan,Gold Pan,5.9 YDS,"Sport, 50 ft (15 m)",786 total · 5/month,2008-11-19
https://www.mountainproject.com/route/106306195/claimjumper,Claimjumper?,5.10+ YDS,"Sport, 50 ft (15 m)",527 total · 3/month,2008-11-19
https://www.mountainproject.com/route/106303545/gold-flake-arete,Gold Flake Arete,5.11 YDS,"Sport, 50 ft (15 m)",672 total · 4/month,2008-11-16
https://www.mountainproject.com/route/106303539/fools-gold,Fools Gold,5.7+ YDS,"Trad, 60 ft (18 m)",557 total · 4/month,2008-11-16
https://www.mountainproject.com/route/106303531/miner-delay,Miner Delay,5.9+ YDS,"Trad, 35 ft (11 m)",457 total · 3/month,2008-11-16
https://www.mountainproject.com/route/106379055/project-jjoel,Project (J&Joel),5.11 YDS,"Trad, 100 ft (30 m)",443 total · 3/month,2009-03-17
https://www.mountainproject.com/route/106303518/vein,Vein,5.10 YDS PG13,"Trad, 50 ft (15 m)",420 total · 3/month,2008-11-16
https://www.mountainproject.com/route/106303512/clean-slate,Clean Slate,5.9 YDS,"Trad, 45 ft (14 m)",496 total · 3/month,2008-11-16
https://www.mountainproject.com/route/106303504/miners-lung,Miner's Lung,5.10+ YDS,"Sport, 45 ft (14 m)",507 total · 3/month,2008-11-16
https://www.mountainproject.com/route/106303508/chest-of-drawers,Chest of Drawers,5.8 YDS PG13,"Trad, 45 ft (14 m)",483 total · 3/month,2008-11-16
https://www.mountainproject.com/route/106303488/miners-crack,Miner's Crack,5.10a YDS,"Trad, 45 ft (14 m)",545 total · 4/month,2008-11-16
https://www.mountainproject.com/route/106302588/major-miner,Major Miner,5.12c YDS,"Sport, 80 ft (24 m)",668 total · 4/month,2008-11-14
https://www.mountainproject.com/route/106302576/deep-purple,Deep Purple,5.9+ YDS,"Trad, 45 ft (14 m)",492 total · 3/month,2008-11-14
https://www.mountainproject.com/route/106301449/tin-cup,Tin Cup,5.8+ YDS,"Trad, 45 ft (14 m)",455 total · 3/month,2008-11-13
https://www.mountainproject.com/route/106301438/strike-it-rich,Strike It Rich!,5.11 YDS,"Sport, 40 ft (12 m)",572 total · 4/month,2008-11-13
https://www.mountainproject.com/route/106301431/amalgamation,Amalgamation,5.10a YDS,"Trad, 40 ft (12 m)",577 total · 4/month,2008-11-13
https://www.mountainproject.com/route/106301414/diamond-in-the-rough,Diamond in the Rough,5.13- YDS,"Sport, 90 ft (27 m)",934 total · 6/month,2008-11-13
https://www.mountainproject.com/route/106295623/reclamation,Reclamation,5.10a YDS PG13,"Trad, 55 ft (17 m)",476 total · 3/month,2008-11-05
https://www.mountainproject.com/route/106295601/ah-ah-arete,Ah-Ah Arete,5.11b YDS,"Sport, 60 ft (18 m)",727 total · 5/month,2008-11-05
https://www.mountainproject.com/route/106295574/contributing-to-the-delinquency-of-a-miner,Contributing to the Delinquency of a Miner,5.7+ YDS,"Trad, 70 ft (21 m)",707 total · 5/month,2008-11-05
https://www.mountainproject.com/route/116361515/ojo-sagrado,Ojo Sagrado,WI3+ PG13,"Trad, Ice, 110 ft (33 m)",395 total · 14/month,2019-01-14
https://www.mountainproject.com/route/116361497/ojo-sarco,Ojo Sarco,WI3,"Trad, Ice, 20 ft (6 m)",362 total · 13/month,2019-01-14
https://www.mountainproject.com/route/106803687/c3po,C3PO,V10 YDS,"Boulder, 9 ft (3 m)","1,081 total · 8/month",2010-06-21
https://www.mountainproject.com/route/106803681/cousin-chewie,Cousin Chewie,V7-8 YDS,"Boulder, 12 ft (4 m)","1,030 total · 8/month",2010-06-21
https://www.mountainproject.com/route/106803695/righthand-arete,Righthand Arete,V1+ YDS,"Boulder, 10 ft (3 m)",827 total · 6/month,2010-06-21
https://www.mountainproject.com/route/120238641/live-by-the-thorn,Live by the Thorn,V0 YDS,"Boulder, 10 ft (3 m)",84 total · 33/month,2021-01-27
https://www.mountainproject.com/route/120238680/die-by-the-thorn,Die by the Thorn,V1- YDS,"Boulder, 10 ft (3 m)",121 total · 47/month,2021-01-27
https://www.mountainproject.com/route/106803650/charlie-dont-surf,Charlie Don't Surf,V4 YDS,"Boulder, 10 ft (3 m)",731 total · 6/month,2010-06-21
https://www.mountainproject.com/route/106803641/surf-report,Surf Report,V5 YDS,"Boulder, 10 ft (3 m)",863 total · 7/month,2010-06-21
https://www.mountainproject.com/route/106958033/candy-bowl,Candy Bowl,V6 YDS PG13,"Boulder, 20 ft (6 m)",598 total · 5/month,2010-11-12
https://www.mountainproject.com/route/106954236/nuggs,Nuggs,V4-5 YDS PG13,"Boulder, 20 ft (6 m)",379 total · 3/month,2010-11-08
https://www.mountainproject.com/route/106954800/old-fashioned,Old Fashioned,V0- YDS R,"Boulder, 15 ft (5 m)",687 total · 5/month,2010-11-09
https://www.mountainproject.com/route/106954217/white-crystal,White Crystal,V2 YDS PG13,"Boulder, 15 ft (5 m)",408 total · 3/month,2010-11-08
https://www.mountainproject.com/route/106493061/calypso,Calypso,5.8 YDS,"Sport, 45 ft (14 m)",323 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106493056/circe,Circe,5.7 YDS,"Sport, 45 ft (14 m)",316 total · 2/month,2009-07-19
https://www.mountainproject.com/route/106493069/dionysus,Dionysus,5.7 YDS,"Trad, 45 ft (14 m)",339 total · 2/month,2009-07-19
